VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,RatecodeID,store_and_fwd_flag,PULocationID,DOLocationID,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount
2,2020-01-11 10:00:00,2020-01-11 10:30:00,1,5.68,1,N,31,299,4,38.01,1.91,0.0,0.41,2.68,0.46,43.47
1,2020-01-11 11:00:00,2020-01-11 11:30:00,4,8.67,2,Y,23,126,2,18.47,0.05,0.05,12.6,0.72,0.32,32.21
2,2020-01-11 12:00:00,2020-01-11 12:30:00,1,5.97,1,Y,160,217,4,12.81,1.39,0.43,11.28,3.92,0.03,29.86
1,2020-01-11 13:00:00,2020-01-11 13:30:00,4,6.05,1,Y,158,285,1,33.69,0.16,0.34,3.43,2.1,0.32,40.04
1,2020-01-11 14:00:00,2020-01-11 14:30:00,1,8.89,1,Y,39,185,2,27.33,1.82,0.06,14.34,2.5,0.49,46.54
1,2020-01-11 15:00:00,2020-01-11 15:30:00,4,4.63,1,Y,82,39,2,13.02,0.93,0.42,2.22,3.93,0.03,20.55
1,2020-01-11 16:00:00,2020-01-11 16:30:00,4,2.21,3,N,258,223,5,35.87,0.28,0.12,10.19,2.99,0.28,49.73
2,2020-01-11 17:00:00,2020-01-11 17:30:00,2,1.26,3,Y,206,184,3,49.6,0.68,0.24,3.37,1.01,0.37,55.27
2,2020-01-11 18:00:00,2020-01-11 18:30:00,4,7.8,1,Y,77,178,2,38.62,0.33,0.07,6.47,2.95,0.41,48.85
1,2020-01-11 19:00:00,2020-01-11 19:30:00,2,6.58,2,Y,12,294,3,38.3,0.34,0.36,10.79,2.04,0.21,52.04
1,2020-01-11 20:00:00,2020-01-11 20:30:00,4,7.34,2,N,295,151,4,47.76,1.9,0.33,8.45,2.35,0.1,60.89
2,2020-01-11 21:00:00,2020-01-11 21:30:00,3,2.92,2,Y,224,126,1,14.13,0.89,0.11,6.41,0.14,0.02,21.7
1,2020-01-11 22:00:00,2020-01-11 22:30:00,3,2.23,2,N,13,234,5,30.45,1.58,0.43,4.9,1.05,0.29,38.7
1,2020-01-11 23:00:00,2020-01-11 23:30:00,3,1.13,1,Y,46,8,3,49.08,1.28,0.2,12.59,1.41,0.23,64.79
1,2020-01-12 00:00:00,2020-01-12 00:30:00,4,4.16,3,Y,155,129,2,12.44,1.35,0.15,2.16,3.56,0.47,20.13
2,2020-01-12 01:00:00,2020-01-12 01:30:00,2,6.31,2,N,113,264,3,36.51,0.26,0.08,6.45,0.06,0.03,43.39
2,2020-01-12 02:00:00,2020-01-12 02:30:00,2,4.53,1,Y,233,157,2,31.36,0.47,0.13,13.56,2.04,0.34,47.9
2,2020-01-12 03:00:00,2020-01-12 03:30:00,4,4.94,2,N,17,5,3,31.39,1.57,0.01,12.69,4.62,0.01,50.29
1,2020-01-12 04:00:00,2020-01-12 04:30:00,3,9.14,2,N,223,86,2,36.4,1.94,0.29,6.01,0.56,0.09,45.29
1,2020-01-12 05:00:00,2020-01-12 05:30:00,3,4.13,1,Y,188,175,4,46.83,0.53,0.42,11.45,2.58,0.23,62.04
2,2020-01-12 06:00:00,2020-01-12 06:30:00,2,5.63,3,N,163,290,2,40.22,0.54,0.27,12.35,3.93,0.23,57.54
2,2020-01-12 07:00:00,2020-01-12 07:30:00,3,8.05,3,Y,74,193,2,7.53,0.95,0.11,13.33,4.71,0.34,26.97
2,2020-01-12 08:00:00,2020-01-12 08:30:00,1,4.57,1,Y,233,119,1,43.37,1.97,0.02,8.17,3.73,0.46,57.72
2,2020-01-12 09:00:00,2020-01-12 09:30:00,2,6.6,3,N,224,218,2,15.15,0.54,0.11,3.07,3.6,0.32,22.79
1,2020-01-12 10:00:00,2020-01-12 10:30:00,3,8.76,1,N,60,114,1,21.96,0.81,0.21,3.83,4.13,0.48,31.42
2,2020-01-12 11:00:00,2020-01-12 11:30:00,2,9.55,1,N,222,145,5,25.78,1.78,0.38,4.44,2.23,0.44,35.05
1,2020-01-12 12:00:00,2020-01-12 12:30:00,1,2.32,1,N,37,26,1,26.64,0.01,0.09,8.91,4.03,0.29,39.97
2,2020-01-12 13:00:00,2020-01-12 13:30:00,2,9.34,3,Y,278,136,4,24.58,0.08,0.36,0.49,0.04,0.42,25.97
1,2020-01-12 14:00:00,2020-01-12 14:30:00,2,5.43,1,Y,196,232,1,47.18,1.21,0.43,9.54,4.62,0.32,63.3
2,2020-01-12 15:00:00,2020-01-12 15:30:00,2,3.32,2,N,242,76,5,36.77,1.81,0.23,5.47,2.22,0.04,46.54
2,2020-01-12 16:00:00,2020-01-12 16:30:00,2,5.13,3,Y,219,289,4,33.4,0.48,0.41,4.43,2.77,0.37,41.86
2,2020-01-12 17:00:00,2020-01-12 17:30:00,1,9.82,3,Y,192,1,3,7.24,0.94,0.28,13.19,1.27,0.05,22.97
2,2020-01-12 18:00:00,2020-01-12 18:30:00,4,5.43,3,Y,17,147,3,45.68,0.9,0.32,6.9,3.71,0.3,57.81
1,2020-01-12 19:00:00,2020-01-12 19:30:00,2,3.96,3,Y,12,287,1,45.92,0.95,0.26,1.43,0.38,0.35,49.29
2,2020-01-12 20:00:00,2020-01-12 20:30:00,2,6.7,2,N,193,142,1,40.11,1.25,0.23,12.4,4.36,0.03,58.38
1,2020-01-12 21:00:00,2020-01-12 21:30:00,3,3.16,3,N,22,53,5,5.32,0.94,0.12,0.71,4.14,0.12,11.35
1,2020-01-12 22:00:00,2020-01-12 22:30:00,2,1.68,3,Y,120,69,5,7.58,0.89,0.15,10.9,1.08,0.46,21.06
1,2020-01-12 23:00:00,2020-01-12 23:30:00,3,2.16,1,N,210,90,2,15.14,0.95,0.14,11.61,4.05,0.31,32.2
1,2020-01-13 00:00:00,2020-01-13 00:30:00,4,2.15,3,N,270,220,5,10.91,1.18,0.28,5.29,3.93,0.12,21.71
2,2020-01-13 01:00:00,2020-01-13 01:30:00,1,2.37,2,N,192,192,2,22.95,1.07,0.06,12.37,3.16,0.35,39.96
1,2020-01-13 02:00:00,2020-01-13 02:30:00,1,2.25,2,Y,175,63,4,46.52,1.71,0.46,7.73,1.87,0.3,58.59
1,2020-01-13 03:00:00,2020-01-13 03:30:00,4,6.77,2,Y,285,73,1,26.24,0.1,0.36,6.95,1.36,0.25,35.26
1,2020-01-13 04:00:00,2020-01-13 04:30:00,1,2.64,2,Y,204,161,4,5.6,1.67,0.2,0.68,1.16,0.49,9.8
2,2020-01-13 05:00:00,2020-01-13 05:30:00,4,4.11,3,N,164,169,5,17.72,1.69,0.08,4.35,1.59,0.34,25.77
2,2020-01-13 06:00:00,2020-01-13 06:30:00,4,9.07,3,Y,251,89,4,7.01,0.57,0.44,13.97,4.52,0.19,26.7
2,2020-01-13 07:00:00,2020-01-13 07:30:00,4,5.27,2,Y,227,176,4,6.63,0.93,0.41,5.88,0.39,0.4,14.64
2,2020-01-13 08:00:00,2020-01-13 08:30:00,1,7.01,2,N,7,269,4,17.41,0.88,0.36,8.2,4.14,0.44,31.43
1,2020-01-13 09:00:00,2020-01-13 09:30:00,3,2.55,3,Y,29,73,5,17.4,0.44,0.14,7.98,1.74,0.06,27.76
1,2020-01-13 10:00:00,2020-01-13 10:30:00,4,2.73,2,Y,33,245,4,40.42,0.79,0.2,8.86,2.61,0.1,52.98
2,2020-01-13 11:00:00,2020-01-13 11:30:00,2,1.37,1,N,134,77,2,48.87,0.09,0.05,0.92,3.97,0.11,54.01
1,2020-01-01 00:00:00,2020-01-01 00:30:00,1,1.47,1,Y,165,79,1,17.5,0.74,0.14,2.84,1.81,0.44,23.47
2,2020-01-01 01:00:00,2020-01-01 01:30:00,1,5.78,2,Y,153,58,3,43.32,0.86,0.41,11.75,3.62,0.17,60.13
1,2020-01-01 02:00:00,2020-01-01 02:30:00,3,5.87,2,Y,76,26,4,5.01,1.69,0.14,10.73,1.0,0.23,18.8
1,2020-01-01 03:00:00,2020-01-01 03:30:00,2,6.74,1,N,87,226,2,5.8,0.54,0.41,8.9,1.02,0.21,16.88
1,2020-01-01 04:00:00,2020-01-01 04:30:00,2,7.53,2,N,117,285,5,32.11,0.31,0.27,13.44,0.05,0.01,46.19
2,2020-01-01 05:00:00,2020-01-01 05:30:00,1,9.78,1,N,27,4,4,21.42,1.71,0.44,8.75,2.19,0.15,34.66
1,2020-01-01 06:00:00,2020-01-01 06:30:00,4,5.65,2,Y,287,99,3,22.39,0.09,0.29,7.0,4.41,0.23,34.41
1,2020-01-01 07:00:00,2020-01-01 07:30:00,2,3.91,1,Y,134,39,2,30.4,1.24,0.01,5.11,0.26,0.21,37.23
1,2020-01-01 08:00:00,2020-01-01 08:30:00,4,8.16,1,N,219,271,2,13.63,1.12,0.34,14.11,0.96,0.36,30.52
2,2020-01-01 09:00:00,2020-01-01 09:30:00,2,3.44,1,Y,168,285,5,14.53,0.69,0.02,1.24,1.55,0.19,18.22
1,2020-01-01 10:00:00,2020-01-01 10:30:00,4,4.95,2,Y,98,157,1,26.81,0.63,0.23,13.96,3.66,0.24,45.53
1,2020-01-01 11:00:00,2020-01-01 11:30:00,3,1.71,2,Y,268,75,3,38.94,1.54,0.46,12.4,3.2,0.21,56.75
1,2020-01-01 12:00:00,2020-01-01 12:30:00,4,1.23,2,Y,237,288,5,32.88,0.17,0.08,1.95,2.08,0.37,37.53
1,2020-01-01 13:00:00,2020-01-01 13:30:00,3,9.66,1,Y,173,130,3,18.38,0.47,0.19,8.47,3.8,0.43,31.74
2,2020-01-01 14:00:00,2020-01-01 14:30:00,3,8.52,2,N,190,175,1,24.37,1.46,0.36,13.0,3.05,0.27,42.51
1,2020-01-01 15:00:00,2020-01-01 15:30:00,4,7.26,2,Y,122,84,1,12.68,1.1,0.44,8.58,4.48,0.39,27.67
2,2020-01-01 16:00:00,2020-01-01 16:30:00,3,4.68,1,N,46,22,5,8.36,0.26,0.34,13.61,4.09,0.15,26.81
2,2020-01-01 17:00:00,2020-01-01 17:30:00,1,2.56,3,Y,64,27,1,40.22,1.76,0.13,14.14,1.26,0.27,57.78
2,2020-01-01 18:00:00,2020-01-01 18:30:00,3,2.41,1,N,130,195,4,16.94,0.79,0.34,6.34,1.36,0.17,25.94
1,2020-01-01 19:00:00,2020-01-01 19:30:00,2,3.25,2,Y,193,236,2,13.0,1.66,0.15,5.66,0.63,0.21,21.31
2,2020-01-01 20:00:00,2020-01-01 20:30:00,4,5.94,1,N,181,92,5,36.12,1.58,0.36,14.04,1.68,0.37,54.15
1,2020-01-01 21:00:00,2020-01-01 21:30:00,1,7.43,3,Y,292,21,3,32.81,1.25,0.48,10.13,5.0,0.44,50.11
2,2020-01-01 22:00:00,2020-01-01 22:30:00,4,6.94,1,N,282,84,4,33.49,0.99,0.36,1.74,2.03,0.06,38.67
2,2020-01-01 23:00:00,2020-01-01 23:30:00,2,3.52,2,Y,29,262,5,15.3,1.96,0.43,0.63,1.1,0.32,19.74
2,2020-01-02 00:00:00,2020-01-02 00:30:00,2,9.59,3,N,149,147,1,15.47,0.29,0.0,8.47,3.81,0.29,28.33
2,2020-01-02 01:00:00,2020-01-02 01:30:00,2,7.64,2,Y,267,257,1,14.94,1.45,0.36,13.95,2.71,0.06,33.47
2,2020-01-02 02:00:00,2020-01-02 02:30:00,3,5.99,3,N,296,58,1,12.82,0.38,0.41,12.66,0.75,0.11,27.13
2,2020-01-02 03:00:00,2020-01-02 03:30:00,3,6.51,3,N,11,15,1,34.51,0.68,0.02,10.14,1.9,0.16,47.41
2,2020-01-02 04:00:00,2020-01-02 04:30:00,4,4.78,1,Y,164,162,3,43.16,0.62,0.44,2.09,2.07,0.08,48.46
2,2020-01-02 05:00:00,2020-01-02 05:30:00,4,3.23,1,Y,113,163,4,37.59,1.89,0.13,3.81,3.77,0.12,47.31
1,2020-01-02 06:00:00,2020-01-02 06:30:00,1,4.2,2,N,187,281,2,40.64,1.93,0.33,13.13,0.1,0.13,56.26
1,2020-01-02 07:00:00,2020-01-02 07:30:00,1,7.82,1,Y,295,280,3,23.22,0.37,0.4,2.74,1.35,0.17,28.25
2,2020-01-02 08:00:00,2020-01-02 08:30:00,4,1.13,1,N,232,12,3,34.43,0.04,0.33,4.18,2.59,0.37,41.94
2,2020-01-02 09:00:00,2020-01-02 09:30:00,3,2.04,3,N,227,274,2,20.94,1.44,0.05,1.94,1.34,0.29,26.0
2,2020-01-02 10:00:00,2020-01-02 10:30:00,2,1.41,1,N,98,271,2,28.65,0.84,0.3,10.14,3.14,0.49,43.56
1,2020-01-02 11:00:00,2020-01-02 11:30:00,4,1.37,3,Y,55,208,1,26.67,0.18,0.27,14.16,2.41,0.21,43.9
2,2020-01-02 12:00:00,2020-01-02 12:30:00,1,8.7,3,N,111,27,3,12.96,1.37,0.45,4.03,1.81,0.38,21.0
1,2020-01-02 13:00:00,2020-01-02 13:30:00,3,7.33,3,N,152,72,5,22.42,1.09,0.2,7.13,4.75,0.44,36.03
1,2020-01-02 14:00:00,2020-01-02 14:30:00,4,5.27,2,Y,246,60,2,48.37,1.96,0.16,9.52,3.16,0.34,63.51
1,2020-01-02 15:00:00,2020-01-02 15:30:00,4,1.88,2,Y,69,145,2,16.19,0.45,0.37,14.99,0.65,0.21,32.86
1,2020-01-02 16:00:00,2020-01-02 16:30:00,3,5.42,2,Y,289,93,4,11.02,0.81,0.21,1.57,2.8,0.38,16.79
1,2020-01-02 17:00:00,2020-01-02 17:30:00,4,5.26,3,Y,250,8,5,23.84,1.09,0.32,7.48,3.9,0.1,36.73
2,2020-01-02 18:00:00,2020-01-02 18:30:00,3,2.56,2,N,36,79,5,40.57,1.58,0.32,5.78,3.54,0.16,51.95
2,2020-01-02 19:00:00,2020-01-02 19:30:00,2,4.9,2,N,239,27,2,31.2,1.1,0.44,12.99,0.86,0.27,46.86
2,2020-01-02 20:00:00,2020-01-02 20:30:00,3,4.59,1,N,148,174,1,35.64,1.23,0.3,7.14,4.86,0.29,49.46
2,2020-01-02 21:00:00,2020-01-02 21:30:00,3,6.54,2,N,227,50,4,13.54,0.45,0.25,1.66,2.24,0.01,18.15
2,2020-01-02 22:00:00,2020-01-02 22:30:00,3,6.72,2,Y,244,199,5,32.85,1.69,0.07,9.52,0.8,0.47,45.4
1,2020-01-02 23:00:00,2020-01-02 23:30:00,4,1.41,3,N,201,181,2,19.56,0.86,0.06,11.56,0.9,0.35,33.29
2,2020-01-03 00:00:00,2020-01-03 00:30:00,4,4.37,3,N,154,24,5,42.54,0.28,0.08,0.04,0.49,0.25,43.68
2,2020-01-03 01:00:00,2020-01-03 01:30:00,3,6.63,3,Y,73,46,4,33.32,1.33,0.09,12.88,4.02,0.47,52.11
1,2020-01-03 02:00:00,2020-01-03 02:30:00,4,5.53,3,N,201,15,4,13.95,0.43,0.32,2.79,0.61,0.22,18.32
2,2020-01-03 03:00:00,2020-01-03 03:30:00,1,8.71,3,N,296,153,3,7.91,0.2,0.37,8.28,0.63,0.49,17.88
1,2020-01-03 04:00:00,2020-01-03 04:30:00,1,6.93,3,N,17,222,2,6.92,1.72,0.26,6.24,4.25,0.26,19.65
2,2020-01-03 05:00:00,2020-01-03 05:30:00,4,2.47,2,N,129,206,4,21.71,0.92,0.41,10.79,1.72,0.06,35.61
1,2020-01-03 06:00:00,2020-01-03 06:30:00,4,1.64,3,N,217,273,3,16.96,1.5,0.5,5.57,0.15,0.38,25.06
2,2020-01-03 07:00:00,2020-01-03 07:30:00,3,6.78,3,N,61,236,3,34.07,0.58,0.41,13.05,0.26,0.34,48.71
2,2020-01-03 08:00:00,2020-01-03 08:30:00,2,1.24,1,Y,104,228,5,27.47,1.57,0.35,10.96,0.71,0.39,41.45
1,2020-01-03 09:00:00,2020-01-03 09:30:00,4,6.27,2,Y,42,9,5,16.97,0.22,0.27,9.72,1.07,0.48,28.73
1,2020-01-03 10:00:00,2020-01-03 10:30:00,1,9.46,2,N,25,166,3,11.72,0.71,0.22,11.94,3.33,0.39,28.31
1,2020-01-03 11:00:00,2020-01-03 11:30:00,3,6.18,2,N,39,214,5,10.72,1.96,0.04,11.31,0.79,0.31,25.13
1,2020-01-03 12:00:00,2020-01-03 12:30:00,4,4.49,3,Y,291,117,4,43.91,1.59,0.2,0.54,0.59,0.43,47.26
1,2020-01-03 13:00:00,2020-01-03 13:30:00,1,6.79,3,N,131,72,1,15.96,0.99,0.46,5.92,3.82,0.34,27.49
1,2020-01-03 14:00:00,2020-01-03 14:30:00,1,5.12,3,N,229,64,4,34.33,0.68,0.4,13.96,3.36,0.2,52.93
1,2020-01-03 15:00:00,2020-01-03 15:30:00,2,5.91,1,N,108,205,3,41.48,1.74,0.11,1.89,2.18,0.44,47.84
1,2020-01-03 16:00:00,2020-01-03 16:30:00,3,9.47,3,Y,172,209,3,32.63,1.09,0.23,11.06,2.75,0.11,47.87
2,2020-01-03 17:00:00,2020-01-03 17:30:00,3,4.47,1,N,102,72,4,43.68,1.52,0.41,14.62,1.56,0.36,62.15
2,2020-01-03 18:00:00,2020-01-03 18:30:00,2,9.65,2,Y,12,277,5,22.66,1.51,0.03,0.78,2.41,0.44,27.83
1,2020-01-03 19:00:00,2020-01-03 19:30:00,2,9.15,3,N,275,274,5,48.03,0.04,0.19,10.23,2.53,0.37,61.39
2,2020-01-03 20:00:00,2020-01-03 20:30:00,3,2.76,1,Y,101,95,3,10.99,0.25,0.43,7.02,1.94,0.35,20.98
2,2020-01-03 21:00:00,2020-01-03 21:30:00,3,1.62,1,Y,44,166,2,9.6,1.32,0.2,8.69,4.53,0.38,24.72
2,2020-01-03 22:00:00,2020-01-03 22:30:00,4,1.91,3,N,17,32,5,34.64,0.32,0.04,1.28,0.08,0.23,36.59
2,2020-01-03 23:00:00,2020-01-03 23:30:00,4,1.16,2,Y,57,11,4,47.43,0.51,0.27,0.65,3.91,0.44,53.21
1,2020-01-04 00:00:00,2020-01-04 00:30:00,2,1.85,2,N,12,217,5,41.4,1.89,0.43,10.0,0.62,0.1,54.44
2,2020-01-04 01:00:00,2020-01-04 01:30:00,4,7.15,2,Y,80,289,4,8.44,1.12,0.3,12.35,3.99,0.06,26.26
1,2020-01-04 02:00:00,2020-01-04 02:30:00,1,1.64,1,N,216,102,3,17.57,1.5,0.11,11.73,3.08,0.14,34.13
2,2020-01-04 03:00:00,2020-01-04 03:30:00,4,3.87,1,N,264,267,5,46.86,1.12,0.19,8.16,4.22,0.27,60.82
2,2020-01-04 04:00:00,2020-01-04 04:30:00,4,8.6,1,Y,149,214,4,16.39,1.11,0.23,1.5,0.49,0.26,19.98
2,2020-01-04 05:00:00,2020-01-04 05:30:00,1,1.21,1,N,81,179,3,40.15,0.19,0.29,10.32,2.79,0.41,54.15
1,2020-01-04 06:00:00,2020-01-04 06:30:00,2,8.33,2,N,215,88,2,42.13,0.69,0.38,3.63,2.51,0.2,49.54
2,2020-01-04 07:00:00,2020-01-04 07:30:00,1,3.54,3,Y,198,41,4,27.3,0.56,0.05,13.67,3.53,0.24,45.35
1,2020-01-04 08:00:00,2020-01-04 08:30:00,4,2.06,1,N,200,76,2,22.39,0.78,0.44,12.57,2.67,0.01,38.86
2,2020-01-04 09:00:00,2020-01-04 09:30:00,2,7.27,1,N,25,46,2,25.26,1.6,0.01,10.64,2.7,0.2,40.41
1,2020-01-04 10:00:00,2020-01-04 10:30:00,4,6.66,2,Y,89,160,1,15.21,0.74,0.19,14.23,2.15,0.32,32.84
2,2020-01-04 11:00:00,2020-01-04 11:30:00,1,8.9,3,Y,268,80,5,45.02,0.9,0.01,0.47,1.54,0.01,47.95
1,2020-01-04 12:00:00,2020-01-04 12:30:00,1,7.62,3,N,143,86,4,25.28,0.79,0.2,11.04,2.41,0.14,39.86
1,2020-01-04 13:00:00,2020-01-04 13:30:00,4,8.23,2,N,59,92,2,44.71,0.19,0.26,4.95,0.59,0.1,50.8
2,2020-01-04 14:00:00,2020-01-04 14:30:00,3,3.54,2,Y,26,148,1,9.76,0.88,0.26,13.59,4.81,0.02,29.32
1,2020-01-04 15:00:00,2020-01-04 15:30:00,3,2.6,3,Y,47,161,3,49.47,0.39,0.08,4.0,3.57,0.24,57.75
2,2020-01-04 16:00:00,2020-01-04 16:30:00,1,7.76,1,N,288,202,4,24.95,0.37,0.32,10.87,4.76,0.09,41.36
2,2020-01-04 17:00:00,2020-01-04 17:30:00,1,8.26,3,Y,266,242,2,7.15,0.19,0.02,13.16,1.13,0.37,22.02
2,2020-01-04 18:00:00,2020-01-04 18:30:00,3,9.91,2,N,16,2,5,6.71,0.71,0.38,0.62,4.4,0.42,13.24
2,2020-01-04 19:00:00,2020-01-04 19:30:00,3,4.71,1,N,199,225,1,38.58,1.51,0.47,5.96,4.04,0.27,50.83
2,2020-01-04 20:00:00,2020-01-04 20:30:00,4,4.35,1,N,282,289,2,34.66,0.55,0.17,11.43,3.39,0.49,50.69
2,2020-01-04 21:00:00,2020-01-04 21:30:00,4,7.99,2,N,86,233,5,41.1,0.62,0.26,6.82,3.13,0.23,52.16
2,2020-01-04 22:00:00,2020-01-04 22:30:00,3,4.07,2,N,250,77,2,9.74,1.29,0.19,4.01,1.58,0.26,17.07
2,2020-01-04 23:00:00,2020-01-04 23:30:00,4,9.38,2,Y,270,116,4,6.6,0.39,0.0,3.3,4.08,0.49,14.86
2,2020-01-05 00:00:00,2020-01-05 00:30:00,4,8.73,3,Y,117,154,4,27.89,1.79,0.19,1.97,2.51,0.12,34.47
2,2020-01-05 01:00:00,2020-01-05 01:30:00,2,4.86,3,Y,7,103,4,22.44,1.04,0.4,12.86,0.35,0.47,37.56
2,2020-01-05 02:00:00,2020-01-05 02:30:00,4,7.76,1,Y,137,194,1,25.79,0.9,0.3,8.63,1.56,0.02,37.2
1,2020-01-05 03:00:00,2020-01-05 03:30:00,1,7.79,2,N,176,166,4,49.62,1.12,0.05,1.15,4.68,0.22,56.84
1,2020-01-05 04:00:00,2020-01-05 04:30:00,4,1.93,1,N,215,90,5,48.68,0.33,0.42,5.74,4.25,0.04,59.46
2,2020-01-05 05:00:00,2020-01-05 05:30:00,4,9.12,1,N,82,174,2,47.4,1.23,0.27,5.52,4.91,0.36,59.69
2,2020-01-05 06:00:00,2020-01-05 06:30:00,3,5.55,1,N,223,122,3,40.27,0.73,0.42,2.73,3.14,0.3,47.59
2,2020-01-05 07:00:00,2020-01-05 07:30:00,1,8.44,1,Y,103,143,5,20.97,1.79,0.29,6.53,1.24,0.35,31.17
2,2020-01-05 08:00:00,2020-01-05 08:30:00,4,3.88,2,N,273,106,5,23.55,0.34,0.28,4.98,0.81,0.19,30.15
2,2020-01-05 09:00:00,2020-01-05 09:30:00,4,9.06,1,N,14,123,4,29.73,1.01,0.05,5.13,0.93,0.18,37.03
2,2020-01-05 10:00:00,2020-01-05 10:30:00,2,4.5,2,Y,159,9,1,42.37,1.2,0.08,11.09,0.1,0.02,54.86
2,2020-01-05 11:00:00,2020-01-05 11:30:00,4,1.1,2,Y,152,262,2,8.09,0.07,0.49,3.35,1.95,0.17,14.12
2,2020-01-05 12:00:00,2020-01-05 12:30:00,4,9.15,3,Y,108,73,1,24.09,0.73,0.11,9.63,0.96,0.46,35.98
1,2020-01-05 13:00:00,2020-01-05 13:30:00,2,1.82,2,Y,188,223,2,8.72,1.47,0.49,8.56,2.06,0.19,21.49
2,2020-01-05 14:00:00,2020-01-05 14:30:00,3,3.87,3,N,98,41,2,28.16,1.64,0.27,8.52,4.67,0.42,43.68
1,2020-01-05 15:00:00,2020-01-05 15:30:00,4,9.55,2,N,131,204,1,45.45,0.63,0.07,9.95,2.15,0.42,58.67
2,2020-01-05 16:00:00,2020-01-05 16:30:00,2,9.56,2,Y,293,264,5,40.21,1.6,0.05,8.23,4.39,0.19,54.67
2,2020-01-05 17:00:00,2020-01-05 17:30:00,1,6.16,2,N,171,178,2,15.25,1.94,0.1,13.19,3.03,0.32,33.83
1,2020-01-05 18:00:00,2020-01-05 18:30:00,3,6.69,3,N,183,84,1,48.92,1.71,0.46,10.13,1.24,0.05,62.51
2,2020-01-05 19:00:00,2020-01-05 19:30:00,1,5.04,3,N,39,111,2,35.03,0.24,0.21,8.2,1.78,0.05,45.51
1,2020-01-05 20:00:00,2020-01-05 20:30:00,1,3.64,1,Y,15,251,3,5.47,1.48,0.2,12.45,0.42,0.02,20.04
2,2020-01-05 21:00:00,2020-01-05 21:30:00,2,3.96,3,N,4,7,5,16.49,0.64,0.16,9.09,1.67,0.29,28.34
2,2020-01-05 22:00:00,2020-01-05 22:30:00,4,7.05,3,Y,210,84,4,16.73,1.98,0.07,4.37,3.39,0.21,26.75
1,2020-01-05 23:00:00,2020-01-05 23:30:00,2,7.77,3,N,161,208,2,8.12,0.97,0.24,3.11,0.36,0.27,13.07
2,2020-01-06 00:00:00,2020-01-06 00:30:00,2,8.12,3,N,16,22,3,48.19,0.24,0.07,2.28,1.03,0.26,52.07
1,2020-01-06 01:00:00,2020-01-06 01:30:00,2,8.11,1,N,108,3,4,26.52,1.45,0.42,13.49,1.91,0.18,43.97
2,2020-01-06 02:00:00,2020-01-06 02:30:00,2,1.82,3,Y,227,127,4,45.31,0.65,0.19,10.65,4.91,0.34,62.05
1,2020-01-06 03:00:00,2020-01-06 03:30:00,3,5.45,2,N,170,297,2,19.5,1.99,0.19,14.06,3.92,0.38,40.04
1,2020-01-06 04:00:00,2020-01-06 04:30:00,4,1.52,2,Y,34,188,1,10.64,1.96,0.24,9.05,3.67,0.01,25.57
2,2020-01-06 05:00:00,2020-01-06 05:30:00,1,5.95,3,Y,251,14,2,26.35,1.31,0.22,7.1,0.58,0.1,35.66
2,2020-01-06 06:00:00,2020-01-06 06:30:00,1,4.97,3,Y,247,12,3,10.13,0.26,0.5,0.9,3.9,0.36,16.05
1,2020-01-06 07:00:00,2020-01-06 07:30:00,4,8.99,2,N,269,87,4,26.87,1.37,0.27,10.07,3.93,0.19,42.7
2,2020-01-06 08:00:00,2020-01-06 08:30:00,1,4.16,2,N,141,12,2,46.41,0.19,0.04,8.73,3.01,0.33,58.71
2,2020-01-06 09:00:00,2020-01-06 09:30:00,4,2.05,1,N,274,25,1,28.43,0.06,0.3,14.85,4.95,0.17,48.76
2,2020-01-06 10:00:00,2020-01-06 10:30:00,1,2.29,2,N,96,243,2,32.74,1.65,0.08,3.59,1.63,0.2,39.89
1,2020-01-06 11:00:00,2020-01-06 11:30:00,2,7.85,2,Y,227,122,5,12.05,0.42,0.02,7.96,4.71,0.08,25.24
1,2020-01-06 12:00:00,2020-01-06 12:30:00,1,6.56,3,Y,39,147,1,6.97,0.76,0.49,9.76,4.57,0.13,22.68
1,2020-01-06 13:00:00,2020-01-06 13:30:00,4,1.91,2,Y,29,55,3,9.99,1.95,0.39,9.67,0.06,0.3,22.36
1,2020-01-06 14:00:00,2020-01-06 14:30:00,4,1.76,1,N,245,238,4,31.93,0.67,0.49,8.42,2.25,0.22,43.98
1,2020-01-06 15:00:00,2020-01-06 15:30:00,4,7.31,2,Y,236,173,2,9.28,0.59,0.24,11.65,4.89,0.39,27.04
1,2020-01-06 16:00:00,2020-01-06 16:30:00,4,1.65,3,N,185,221,1,21.92,1.84,0.27,3.07,0.52,0.43,28.05
1,2020-01-06 17:00:00,2020-01-06 17:30:00,4,8.4,3,Y,272,119,5,29.75,0.22,0.08,10.88,2.74,0.27,43.94
1,2020-01-06 18:00:00,2020-01-06 18:30:00,3,7.36,2,N,236,183,1,22.49,1.52,0.12,9.3,4.89,0.38,38.7
1,2020-01-06 19:00:00,2020-01-06 19:30:00,3,1.73,3,N,239,288,5,12.37,1.98,0.42,13.44,2.78,0.15,31.14
2,2020-01-06 20:00:00,2020-01-06 20:30:00,1,1.76,1,Y,266,82,3,17.32,1.8,0.18,12.71,0.95,0.21,33.17
